timestamp,sender,recipient
214552,481,388
214562,481,388
214637,388,481
214667,570,18
214708,20,21
214713,481,388
214767,388,481
214792,18,570
214881,21,20
215019,611,146
215025,21,20
215266,18,488
215285,488,18
215303,699,658
215555,20,21
215617,21,20
215637,279,617
215776,273,397
215838,273,397
215878,194,294
215928,495,420
216006,495,420
216040,20,21
216582,382,218
216607,218,382
216609,382,218
216643,218,382
216674,617,279
216696,136,137
216819,136,137
217126,137,136
217375,304,164
217439,265,687
217515,617,279
217593,279,617
217825,166,485
217829,221,263
217969,140,830
217983,140,830
218265,164,304
218350,164,304
218361,164,304
218393,304,164
218410,218,382
218416,164,304
218510,578,176
218767,578,176
219010,263,221
219712,611,146
219725,176,578
219741,176,578
219872,13,12
219948,13,12
220104,69,37
220245,578,176
220390,140,830
220486,420,495
220508,176,578
220528,21,20
220554,420,495
220662,495,420
220686,521,268
220735,495,420
221027,578,176
221106,830,140
221399,20,21
221549,21,20
221604,21,20
221826,140,830
221835,93,481
221857,93,481
221869,481,93
221881,481,93
221894,481,93
221900,93,481
221931,481,93
221934,481,93
221938,481,93
221948,481,93
221952,481,93
222089,268,521
222525,93,481
222579,481,93
222585,93,481
222591,481,93
222604,93,481
222643,481,93
222750,93,481
222773,481,93
222777,481,93
222790,481,93
222821,481,93
222838,93,481
222858,481,93
222859,36,37
222887,93,481
222924,481,93
222968,176,578
222972,176,578
222988,176,578
223035,93,481
223088,93,481
223104,140,830
223120,93,481
223121,140,830
223131,140,830
223171,481,93
223212,481,93
223224,179,193
223323,193,179
223337,93,481
223365,93,481
223366,179,193
223382,481,93
223387,481,93
223390,481,93
223393,193,179
223401,481,93
223404,481,93
223415,93,481
223433,93,481
223587,830,140
223698,12,13
223720,21,20
223765,12,13
224127,176,578
224481,13,12
224551,617,279
224558,13,12
224563,279,617
224589,279,617
224661,21,20
224672,364,102
224703,102,364
224719,617,279
224746,364,102
224801,495,420
224815,279,617
224839,364,102
225280,21,20
225710,557,419
225831,279,617
225996,48,49
226353,617,279
226391,617,279
226473,279,617
226534,37,36
226721,279,617
227167,93,481
227172,438,59
227220,163,304
227232,438,59
227374,617,279
227386,578,176
227526,279,617
228176,617,279
228188,617,279
228256,617,279
228663,279,617
228979,90,91
229019,91,90
229351,91,90
229547,90,91
229634,419,557
229662,91,90
229672,91,90
229677,91,90
229683,91,90
229694,419,557
229703,90,91
230210,176,578
230322,578,176
230324,90,91
230394,91,90
230515,578,176
230723,90,91
230739,91,90
230747,91,90
230754,91,90
230767,362,495
230780,176,578
230819,617,279
230825,90,91
230831,362,495
230882,289,578
230894,291,589
230965,279,617
231137,640,95
231162,640,95
231177,557,419
231727,274,61
231808,61,274
231842,274,61
231904,61,274
232067,268,521
232112,88,572
232132,274,61
232134,48,49
232154,49,48
232175,61,274
232301,48,49
232441,274,61
232457,120,314
232533,438,59
232595,438,59
232642,61,274
232716,495,362
232744,589,291
232784,274,61
232792,495,362
232805,291,589
232852,61,274
232953,274,61
232994,61,274
233045,314,120
233055,274,61
233071,120,314
233135,61,274
233743,337,225
233747,279,617
233767,557,419
233787,419,557
233810,557,419
233849,419,557
233858,622,39
233860,622,39
233865,173,466
233895,617,279
233929,39,622
233951,458,146
233991,617,279
234043,466,173
234075,279,617
234306,492,13
234360,13,492
234365,13,492
234389,492,13
234399,622,39
234447,39,622
234577,419,557
234608,337,225
234639,419,557
234790,557,419
234820,557,419
234870,557,419
234891,176,578
235335,578,176
235355,419,557
235420,419,557
235596,21,20
235648,21,20
235756,279,617
235787,617,279
235796,617,279
235827,36,401
235858,279,617
235864,279,617
236214,48,49
236229,617,279
236236,371,27
236274,279,617
236274,59,438
236331,617,279
236340,279,617
236345,59,438
236366,27,371
236414,279,617
236429,279,617
236437,617,279
236442,279,617
236450,401,36
236464,279,617
236470,371,27
236502,36,401
236505,279,617
236615,557,419
236646,27,371
236735,557,419
236747,617,279
236905,279,617
236907,279,617
236919,279,617
236921,720,342
236954,279,617
236995,279,617
237025,279,617
237029,279,617
237030,193,179
237031,140,830
237066,279,617
237086,279,617
237091,617,279
237105,279,617
237107,617,279
237109,279,617
237113,617,279
237116,279,617
237137,279,617
237143,617,279
237152,617,279
237157,279,617
237164,279,617
237182,279,617
237187,617,279
237187,279,617
237189,617,279
237199,617,279
237206,617,279
237218,279,617
237221,617,391
237248,617,391
237250,391,617
237258,279,617
237261,617,279
237261,557,419
237264,279,617
237265,617,279
237273,617,279
237298,279,617
237314,279,617
237336,391,617
237344,617,279
237362,617,391
237362,279,617
237372,651,623
237373,617,391
237377,279,617
237390,279,617
237398,617,391
237400,279,617
237416,278,335
237420,617,279
237422,279,617
237435,279,617
237443,617,279
237455,279,617
237474,617,279
237481,391,617
237483,279,617
237484,617,279
237488,279,617
237494,279,617
237536,617,279
237544,279,617
237555,617,391
237573,337,225
237580,617,391
237580,279,617
237596,391,617
237597,617,279
237598,391,617
237606,279,617
237624,617,279
237626,279,617
237669,279,617
237676,677,652
237702,617,391
237740,652,677
237765,337,225
237810,279,617
237837,96,780
237866,617,279
237871,617,279
237881,274,632
237952,179,193
238057,335,278
238078,278,335
238080,278,335
238083,278,335
238142,617,279
238202,617,391
238219,335,278
238241,677,652
238267,278,335
238271,652,677
238287,391,617
238307,225,337
238348,617,391
238364,335,278
238390,617,391
238408,391,617
238443,617,391
238445,485,166
238455,617,391
238470,845,256
238517,391,617
238537,596,703
238577,703,596
238598,617,391
238616,617,391
238622,166,485
238630,703,596
238663,391,617
238777,391,617
238821,617,391
238994,391,617
239134,176,578
239190,279,617
239197,279,617
239229,279,617
239290,578,176
239395,176,578
239571,617,279
239690,578,176
239823,617,279
239913,179,193
239937,193,179
240023,176,578
240388,64,204
240565,176,578
240894,279,617
240911,279,617
240917,279,617
240927,279,617
240954,617,279
241212,557,8
241271,8,557
241523,8,557
241527,279,617
241544,279,617
241555,617,279
241568,279,617
241580,279,617
241616,617,279
241645,279,617
241666,279,617
241732,64,204
241744,617,279
241775,531,250
241781,531,548
241783,21,20
241846,279,617
241916,481,296
242393,548,531
242393,250,531
242410,179,193
242414,531,250
242418,531,548
242480,179,193
242534,495,420
242610,495,420
242838,342,282
242982,296,481
243035,578,176
243069,279,617
243075,279,617
243082,279,617
243104,617,279
243127,176,578
243153,578,176
243179,176,578
243180,296,481
243186,193,179
243195,193,179
243208,179,193
243336,578,176
243396,481,296
243402,481,296
243411,481,296
243419,481,296
243431,296,481
243432,481,296
243443,296,481
243451,296,481
243479,481,296
243494,296,481
243503,481,296
243510,296,481
243520,481,296
243534,296,481
243546,481,296
243564,481,296
243631,296,481
243645,296,481
243649,296,481
243662,296,481
243701,296,481
243713,296,481
243738,481,296
243759,481,296
243838,296,481
243859,164,163
243862,296,481
243897,481,296
243904,481,296
243905,617,279
243921,481,296
243929,279,617
243947,296,481
243951,296,481
243957,617,279
243997,481,296
244030,296,481
244041,481,296
244048,163,164
244078,296,481
244079,164,163
244139,21,20
244401,617,279
244441,279,617
244463,275,104
244473,617,279
244476,373,104
244489,617,279
244506,279,617
244538,617,279
244562,617,279
244576,279,617
244585,279,617
244627,617,279
244643,279,617
244712,617,279
244730,279,617
244767,356,210
244769,279,617
244815,617,279
244827,279,617
244833,356,210
244855,279,617
244893,617,279
244921,617,279
244962,279,617
245053,617,279
245152,617,279
245216,104,373
245216,104,275
245226,481,296
245338,279,617
245450,617,279
245506,279,617
245549,617,279
245550,296,481
245583,279,617
245604,617,279
245654,617,279
245700,279,617
245708,481,296
245744,617,279
245754,279,617
245770,617,279
245790,617,279
245810,617,279
245812,279,617
245815,617,279
245822,279,617
245875,279,617
245896,296,481
245917,617,279
245925,296,481
245930,296,481
245949,481,296
245966,617,279
245968,279,617
245971,617,279
245981,279,617
245985,578,176
246001,296,481
246033,481,296
246047,481,296
246149,279,617
246155,296,481
246160,176,578
246186,481,296
246196,279,617
246202,279,617
246207,279,617
246241,481,296
246269,481,296
246271,481,296
246273,481,296
246285,296,481
246300,296,481
246309,296,481
246312,279,617
246314,481,296
246327,481,296
246349,481,296
246371,296,481
246389,481,296
246409,296,481
246428,481,296
246433,296,481
246452,481,296
246452,296,481
246453,176,401
246453,481,296
246454,296,481
246468,481,296
246472,481,296
246475,481,296
246530,401,176
246536,296,481
246560,481,296
246562,578,176
246571,481,296
246590,481,296
246597,617,279
246604,481,296
246614,279,617
246619,296,481
246623,617,279
246626,279,617
246639,481,296
246655,617,279
246659,279,617
246666,296,481
246682,481,296
246694,481,296
246705,481,296
246712,481,296
246722,481,296
246746,296,481
246772,279,617
246773,617,279
246780,481,296
246785,279,617
246814,296,481
246832,176,401
246851,481,296
246867,578,176
246889,632,274
246890,617,279
246923,176,578
246970,20,21
246981,279,617
246991,279,617
247016,204,64
247020,21,20
247031,296,481
247055,481,296
247066,617,279
247112,617,279
247119,64,204
247120,279,617
247174,279,617
247226,617,279
247260,617,279
247345,401,176
247422,176,401
247456,20,21
247493,21,20
247609,578,176
247620,578,176
247634,176,578
247643,176,578
247665,578,176
247692,104,373
247693,104,275
248124,275,104
248134,373,104
248523,39,622
248593,21,20
248670,622,39
248674,204,64
248696,20,21
248735,39,622
248738,274,632
248796,21,20
248888,176,578
249076,104,373
249078,104,275
249281,617,391
249293,578,176
249305,617,391
249309,391,617
249315,617,279
249316,275,104
249320,373,104
249323,20,21
249325,617,279
249339,391,617
249356,617,391
249358,176,578
249363,617,391
249374,279,617
249382,617,391
249384,225,337
249392,104,373
249395,104,275
249401,481,296
249479,331,707
249481,391,617
249488,617,391
249526,707,331
249560,578,176
249574,640,172
249608,640,172
249612,617,391
249637,391,617
249653,617,279
249664,617,279
249672,640,172
249676,279,617
249716,617,279
249722,617,279
249754,176,578
249778,274,632
249781,279,617
249812,617,279
249825,279,617
249958,337,225
250073,225,337
250099,391,617
250141,296,481
250283,296,481
250332,331,707
250603,279,617
250609,707,331
250610,279,617
250620,578,176
250711,176,578
250800,21,20
250906,617,279
250931,617,279
250947,279,617
251045,617,279
251137,279,617
251204,578,176
251274,617,279
251338,279,617
251353,64,204
251410,204,64
251444,617,279
251464,204,64
251506,481,296
251534,481,296
251549,279,617
251559,481,296
251569,296,481
251598,296,481
251608,481,296
251632,481,296
251654,481,296
251666,617,279
251679,296,481
251691,481,296
251721,296,481
251736,481,296
251738,296,481
251739,481,296
251740,296,481
251748,481,296
251792,296,481
251799,617,279
251839,481,296
251855,279,617
251874,481,296
251900,296,481
251902,617,279
251923,617,279
251933,296,481
251947,481,296
251972,485,166
251976,481,296
251988,296,481
251990,176,578
251995,279,617
252006,296,481
252043,481,296
252081,578,176
252087,481,296
252121,296,481
252144,296,481
252161,481,296
252168,300,301
252187,481,296
252191,481,296
252195,172,640
252220,337,225
252224,296,481
252229,481,296
252257,296,481
252286,481,296
252296,481,296
252319,176,578
252321,481,296
252349,296,481
252366,296,481
252386,481,296
252398,617,279
252404,481,296
252418,296,481
252438,279,617
252445,475,115
252450,578,176
252461,481,296
252463,617,279
252473,481,296
252485,617,279
252511,279,617
252515,279,617
252519,279,617
252527,296,481
252546,279,617
252569,617,279
252597,481,296
252638,296,481
252660,296,481
252679,481,296
252685,481,296
252685,296,481
252692,481,296
252700,481,296
252703,296,481
252704,617,279
252717,481,296
252743,279,617
252757,481,296
252768,617,279
252772,617,279
252803,296,481
252818,279,617
252834,48,49
252857,481,296
252865,49,48
252874,481,296
252899,296,481
252899,48,49
252900,481,296
252907,296,481
252924,296,481
252936,481,296
252976,296,481
252990,481,296
253012,481,296
253034,296,481
253045,296,481
253088,115,475
253095,481,296
253123,481,296
253139,279,617
253140,481,296
253164,296,481
253177,300,301
253197,481,296
253304,296,481
253432,617,279
253449,279,617
253466,481,296
253479,481,296
253511,617,279
253517,296,481
253538,296,481
253549,481,296
253572,481,296
253573,296,481
253574,481,296
253575,296,481
253579,166,485
253580,279,617
253587,481,296
253588,296,481
253605,481,296
253622,485,166
253679,166,485
253708,485,166
253732,617,279
253741,617,279
253754,356,210
253788,279,617
253816,356,210
253830,210,356
253866,166,485
253884,617,279
253941,279,617
254009,617,279
254034,279,617
254047,617,279
254057,279,617
254068,279,617
254080,617,279
254096,617,279
254107,617,279
254136,279,617
254147,617,279
254186,279,617
254227,617,279
254261,279,617
254271,465,569
254292,617,279
254310,279,617
254354,279,617
254373,617,279
254383,279,617
254397,617,279
254454,279,617
254541,279,617
254561,279,617
254632,617,279
257002,43,35
257014,43,35
257057,43,35
259613,632,274
261022,485,166
261191,374,297
281462,379,339
281967,339,584
282028,584,339
282071,339,584
282093,584,339
282108,339,584
282114,584,339
282125,339,584
282641,6,27
282651,6,27
283879,376,114
283884,640,172
283982,475,115
284035,115,475
284235,578,151
284274,151,578
284307,578,151
284397,151,578
284453,289,752
284589,578,151
284612,752,289
284629,172,640
284717,151,578
284739,640,172
285385,289,752
286096,35,43
286103,35,43
286155,35,43
286307,141,97
286385,97,141
286401,700,46
286409,97,141
286440,46,700
286589,700,46
286925,568,100
287339,100,568
287425,568,100
287440,342,720
287493,100,568
287605,20,21
287648,21,20
287698,20,21
287712,46,700
287743,21,20
287763,388,195
287805,21,20
287999,176,578
288063,578,176
288091,700,46
288111,752,457
288234,176,578
288303,578,176
288351,176,578
288416,578,176
288492,176,578
288814,176,578
288950,344,221
288960,578,176
289012,141,97
289022,141,97
289040,176,578
289043,344,221
289078,97,141
289097,97,141
289110,97,141
289232,578,176
289443,176,578
289524,299,133
289594,578,176
289736,786,350
289796,176,578
289997,578,176
290088,176,578
290143,350,786
290144,578,176
290183,786,350
290297,176,578
290431,237,299
290432,350,786
290553,299,237
290668,578,176
290781,237,299
290880,299,237
290881,382,234
290936,176,578
291010,237,299
291031,234,382
291097,299,237
291139,274,632
291141,297,374
291144,194,294
291184,382,234
291223,234,382
291262,382,234
291390,234,382
291437,382,234
291598,335,414
291644,133,299
291744,164,304
291753,294,194
292045,638,554
292173,554,638
292200,304,164
292250,304,494
292260,164,304
292322,274,632
292512,9,669
292577,164,304
292642,632,274
292700,304,164
292744,164,304
292752,446,106
292769,304,164
292807,164,304
292841,304,164
292854,299,133
292872,299,237
292877,299,237
292893,164,304
292900,146,145
292925,164,304
292983,304,164
293009,782,435
293025,164,304
293109,578,176
293199,414,335
293236,335,414
293254,335,414
293292,414,335
293297,720,342
293316,335,414
293334,414,335
293388,335,414
293449,424,348
293449,424,266
293453,95,551
293503,551,95
293536,424,348
293544,551,95
293544,424,266
293563,133,299
293579,266,424
293600,617,279
293652,279,617
293699,617,279
293713,617,279
293742,279,617
293809,617,279
293910,279,617
293911,551,95
293947,95,551
293966,95,551
293977,299,133
293979,617,279
293999,551,95
294023,133,299
294030,237,299
294113,237,299
294170,299,237
294203,237,299
294300,379,584
294500,21,20
294549,584,379
294594,578,176
294598,279,617
294611,237,299
294650,176,578
294701,578,176
294790,136,137
294907,435,782
295038,617,279
295049,617,279
295074,379,584
295085,304,164
295092,584,379
295098,379,584
295107,279,617
295111,584,379
295151,617,279
295161,617,279
295177,279,617
295205,617,279
295214,279,617
295260,164,304
295266,164,163
295304,176,578
295308,176,578
295390,136,137
295392,474,304
295467,335,278
295490,617,279
295526,279,617
295566,20,21
295577,279,617
295599,21,20
295630,414,335
295671,304,474
295685,163,164
295686,335,414
295688,617,279
295696,474,304
295711,414,335
295771,299,237
295775,299,237
295788,163,164
295812,164,163
295876,299,237
296017,164,163
296114,494,164
296114,163,164
296137,164,163
296266,90,91
296387,506,388
296420,578,176
296629,164,494
296756,176,578
297161,578,176
297272,176,578
298003,51,75
298402,351,541
298415,351,541
298445,299,133
298449,299,133
298843,388,506
298984,133,299
299020,388,506
299048,51,75
299072,388,506
299074,388,506
299080,388,506
299082,388,506
299108,388,506
299257,299,133
299591,278,335
299748,335,278
300110,578,176
